unique_id,for_born,region,fb_num,text,group
OH_Cleveland_C35,25 Polish - Italian - Bohemian,MW,25,Polish Italian Bohemian,Polish Italian Bohemian
OH_Cleveland_C36,Polish - Italian - Bohemian 20,MW,20,Polish Italian Bohemian,Polish Italian Bohemian
OH_Cleveland_C37,Slavish 7,MW,7,Slavish,Slavish
OH_Cleveland_C38,Bohemian - Hungarian 25,MW,25,Bohemian Hungarian,Bohemian Hungarian
OH_Cleveland_C39,Slavish 10,MW,10,Slavish,Slavish
OH_Cleveland_C4,Polish 90,MW,90,Polish,Polish
OH_Cleveland_C40,20 Polish - Czechs,MW,20,Polish Czechs,Polish Czechs
OH_Cleveland_C41,50 Polish - Bohemian - Italian,MW,50,Polish Bohemian Italian,Polish Bohemian Italian
OH_Cleveland_C42,Bohemian - Polish 35,MW,35,Bohemian Polish,Bohemian Polish
OH_Cleveland_C43,35 Cosmopolitan,MW,35,Cosmopolitan,Cosmopolitan
OH_Cleveland_C44,5 Czech - Polish,MW,5,Czech Polish,Czech Polish
OH_Cleveland_C45,20 Bohemian - Irish - Welsh,MW,20,Bohemian Irish Welsh,Bohemian Irish Welsh
OH_Cleveland_C46,Czech & Polish 15,MW,15,Czech Polish,Czech Polish
OH_Cleveland_C47,Polish 60,MW,60,Polish,Polish
OH_Cleveland_C48,35 Better type Hungarian & Czech,MW,35,Better type Hungarian Czech,Better type Hungarian Czech
OH_Cleveland_C49,Czech-Polish-Slavish 30%,MW,30,Czech Polish Slavish,Czech Polish Slavish
OH_Cleveland_C5,0,MW,0,,
OH_Cleveland_C50,25 Russian - Jewish,MW,25,Russian Jewish,Russian Jewish
OH_Cleveland_C51,Hungarian -Slavish 60,MW,60,Hungarian Slavish,Hungarian Slavish
OH_Cleveland_C52,30 Better type of Bohemian & Italian,MW,30,Better type of Bohemian Italian,Better type of Bohemian Italian
OH_Cleveland_C53,Italian 5,MW,5,Italian,Italian
OH_Cleveland_C54,85 Predominantly Polish - Some German and Irish,MW,85,Predominantly Polish Some German and Irish,Polish  Germand Irish
OH_Cleveland_C55,10 Russian - Jewish,MW,10,Russian Jewish,Russian Jewish
OH_Cleveland_C56,35 Jewish,MW,35,Jewish,Jewish
OH_Cleveland_C57,10 Cosmopolitan,MW,10,Cosmopolitan,Cosmopolitan
OH_Cleveland_C58,German - Hungarian (2nd generation) 10,MW,2,German Hungarian nd generation,German Hungarian nd generation
OH_Cleveland_C59,Italian (predominantly) 15,MW,15,Italian predominantly,Italian
OH_Cleveland_C6,50 Cosmopolitan,MW,50,Cosmopolitan,Cosmopolitan
OH_Cleveland_C60,10 Russian Jewish,MW,10,Russian Jewish,Russian Jewish
OH_Cleveland_C61,8-10 Italian,MW,8,Italian,Italian
OH_Cleveland_C62,0,MW,0,,
OH_Cleveland_C63,10 Italian,MW,10,Italian,Italian
OH_Cleveland_C64,30 Italian - others mixed,MW,30,Italian others mixed,Italian others mixed
OH_Cleveland_C65,0,MW,0,,
OH_Cleveland_C66,0,MW,0,,
OH_Cleveland_C67,Yugo-Slavs-Germans & Lituanians 50,MW,50,Yugo Slavs Germans Lituanians,Yugo Slavs Germans Lituanians
OH_Cleveland_C68,Several *see remarks 85,MW,85,Several see remarks,Several
OH_Cleveland_C69,0 American Community,MW,0,American Community,American Community
OH_Cleveland_C7,5 Italian,MW,5,Italian,Italian
OH_Cleveland_C70,Yugo Slavs-German 70,MW,70,Yugo Slavs German,Yugo Slavs German
OH_Cleveland_C71,American Community 0,MW,0,American Community,American Community
OH_Cleveland_C72,0 American Community,MW,0,American Community,American Community
OH_Cleveland_C73,Slovenians 10,MW,10,Slovenians,Slovenians
OH_Cleveland_C74,9 Mixed,MW,9,Mixed,Mixed
OH_Cleveland_C75,30 Bohemian- Cosmopolitan,MW,30,Bohemian Cosmopolitan,Bohemian Cosmopolitan
OH_Cleveland_C76,25 German Italian-Bohemian,MW,25,German Italian Bohemian,German Italian Bohemian
OH_Cleveland_C8,15 Cosmopolitan,MW,15,Cosmopolitan,Cosmopolitan
OH_Cleveland_C9,Cosmopolitan 40,MW,40,Cosmopolitan,Cosmopolitan
OH_Cleveland_D1,Slavs and Poles  30,MW,30,Slavs and Poles,Slavs  Poles
OH_Cleveland_D10,,MW,0,,
OH_Cleveland_D11,20 Mixed,MW,20,Mixed,Mixed
OH_Cleveland_D12,"40 Russian, Jewish, Italians",MW,40,Russian Jewish Italians,Russian Jewish Italians
OH_Cleveland_D13,Slavish 40,MW,40,Slavish,Slavish
OH_Cleveland_D14,Slavish - Polish - Italian 30,MW,30,Slavish Polish Italian,Slavish Polish Italian
OH_Cleveland_D15,70 Polish - Some Slavish & Czechs,MW,70,Polish Some Slavish Czechs,Polish  Slavish Czechs
OH_Cleveland_D16,95% Czech-Polish-Slavish,MW,95,Czech Polish Slavish,Czech Polish Slavish
OH_Cleveland_D17,35 Hungarian - Slovak,MW,35,Hungarian Slovak,Hungarian Slovak
OH_Cleveland_D18,30 Italian - Russian - Jewish,MW,30,Italian Russian Jewish,Italian Russian Jewish
OH_Cleveland_D19,Slavish 80,MW,80,Slavish,Slavish
OH_Cleveland_D2,Italians and Slavish 55,MW,55,Italians and Slavish,Italians  Slavish
OH_Cleveland_D20,"50 Slavs, Bohemians, Italians, Swedes & mixed",MW,50,Slavs Bohemians Italians Swedes mixed,Slavs Bohemians Italians Swedes mixed
OH_Cleveland_D21,"35% Predominantly Russian Jews - some Hungarians, few Italians",MW,35,Predominantly Russian Jews some Hungarians few Italians,Russian Jews  Hungarians  Italians
OH_Cleveland_D22,Italian 65%,MW,65,Italian,Italian
OH_Cleveland_D23,40% Russian Jewish & some Italian,MW,40,Russian Jewish some Italian,Russian Jewish  Italian
OH_Cleveland_D24,85% Predominantly Italian,MW,85,Predominantly Italian,Italian
OH_Cleveland_D25,Italtian & Slay 80%,MW,80,Italtian Slay,Italtian Slay
OH_Cleveland_D26,"75 Yugo-Slav, Lithuanian, German",MW,75,Yugo Slav Lithuanian German,Yugo Slav Lithuanian German
OH_Cleveland_D27,Yugo-Slavs 90,MW,90,Yugo Slavs,Yugo Slavs
OH_Cleveland_D28,Italian & Hungarian 80,MW,80,Italian Hungarian,Italian Hungarian
OH_Cleveland_D3,Hungarian (northern part) German (central part) 30,MW,30,Hungarian northern part German central part,Hungarian northern part German central part
OH_Cleveland_D4,Slavish 95,MW,95,Slavish,Slavish
OH_Cleveland_D5,Roumanian- Hungarian- Slavish- Italian- German 75 (inclduing 2nd generations),MW,75,Roumanian Hungarian Slavish Italian German inclduing nd generations,Roumanian Hungarian Slavish Italian German inclduing nd generations
OH_Cleveland_D6,60 Russian- Slovak- Polish- Syrian-d. Greeks (on northeasterly edge along valley),MW,60,Russian Slovak Polish Syrian d Greeks on northeasterly edge along valley,Russian Slovak Polish Syrian d Greeks on northeasterly edge along valley
OH_Cleveland_D7,5 Italian,MW,5,Italian,Italian
OH_Cleveland_D8,10 Hungarian,MW,10,Hungarian,Hungarian
OH_Cleveland_D9,65 Slovaks - few Germans,MW,65,Slovaks few Germans,Slovaks  Germans
TN_Chattanooga_A1,- 0,S,0,,
TN_Chattanooga_A2,0 -,S,0,,
TN_Chattanooga_A3,0,S,0,,
TN_Chattanooga_A4,0 -,S,0,,
TN_Chattanooga_B1,- 0,S,0,,
TN_Chattanooga_B2,- 0,S,0,,
TN_Chattanooga_B3,0 -,S,0,,
TN_Chattanooga_B4,- 0,S,0,,
TN_Chattanooga_B5,- 0,S,0,,
TN_Chattanooga_B6,- 0,S,0,,
TN_Chattanooga_B7,0 -,S,0,,
TN_Chattanooga_B8,0 -,S,0,,
TN_Chattanooga_C1,0 -,S,0,,
TN_Chattanooga_C10,0 -,S,0,,
TN_Chattanooga_C11,- 0,S,0,,
TN_Chattanooga_C2,- 0,S,0,,
TN_Chattanooga_C3,0 -,S,0,,
TN_Chattanooga_C4,- 0,S,0,,
TN_Chattanooga_C5,- 0,S,0,,
TN_Chattanooga_C6,- 0,S,0,,
TN_Chattanooga_C7,0 -,S,0,,
TN_Chattanooga_C8,- 0,S,0,,
TN_Chattanooga_C9,0 -,S,0,,
TN_Chattanooga_D1,- 0,S,0,,
TN_Chattanooga_D2,- 0,S,0,,
TN_Chattanooga_D3,- 0,S,0,,
TN_Chattanooga_D4,0 -,S,0,,
TN_Chattanooga_D5,- 0,S,0,,
TN_Chattanooga_D6,- 0,S,0,,
TN_Chattanooga_D7,- 0,S,0,,
TN_Chattanooga_D8,None -,S,0,None,
TN_Knoxville_A1,- 0,S,0,,
TN_Knoxville_A2,0 -,S,0,,
TN_Knoxville_A3,- 0,S,0,,
TN_Knoxville_A4,0 -,S,0,,
TN_Knoxville_B1,0 -,S,0,,
TN_Knoxville_B10,0 -,S,0,,
TN_Knoxville_B11,- 0,S,0,,
TN_Knoxville_B12,0 -,S,0,,
TN_Knoxville_B2,- 0,S,0,,
TN_Knoxville_B3,- 0,S,0,,
TN_Knoxville_B4,- 0,S,0,,
TN_Knoxville_B5,0 -,S,0,,
TN_Knoxville_B6,0 -,S,0,,
TN_Knoxville_B7,- 0,S,0,,
TN_Knoxville_B8,- 0,S,0,,
TN_Knoxville_B9,- 0,S,0,,
TN_Knoxville_C1,0 -,S,0,,
TN_Knoxville_C10,0 -,S,0,,
TN_Knoxville_C11,0 -,S,0,,
TN_Knoxville_C12,- 0,S,0,,
TN_Knoxville_C13,0 -,S,0,,
TN_Knoxville_C14,- 0,S,0,,
TN_Knoxville_C15,0 -,S,0,,
TN_Knoxville_C16,0 -,S,0,,
TN_Knoxville_C2,- 0,S,0,,
TN_Knoxville_C3,0 -,S,0,,
TN_Knoxville_C4,0 -,S,0,,
TN_Knoxville_C5,- 0,S,0,,
TN_Knoxville_C6,- 0,S,0,,
TN_Knoxville_C7,0 -,S,0,,
TN_Knoxville_C8,0 -,S,0,,
TN_Knoxville_C9,0 -,S,0,,
TN_Knoxville_D1,0 -,S,0,,
TN_Knoxville_D10,0 -,S,0,,
TN_Knoxville_D11,0 -,S,0,,
TN_Knoxville_D12,- 0,S,0,,
TN_Knoxville_D2,0 -,S,0,,
TN_Knoxville_D3,- 0,S,0,,
TN_Knoxville_D4,0 -,S,0,,
TN_Knoxville_D5,- 0,S,0,,
TN_Knoxville_D6,0 -,S,0,,
TN_Knoxville_D7,- 0,S,0,,
TN_Knoxville_D8,- 0,S,0,,
TN_Knoxville_D9,- 0,S,0,,
CA_Los Angeles_C9,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
IL_Chicago_A10,0%,MW,0,,
IL_Chicago_A11,0%,MW,0,,
IL_Chicago_A12,0%,MW,0,,
IL_Chicago_A13,0%,MW,0,,
IL_Chicago_A14,0,MW,0,,
IL_Chicago_A15,0,MW,0,,
IL_Chicago_A16,0,MW,0,,
IL_Chicago_A17,0,MW,0,,
IL_Chicago_A18,0,MW,0,,
IL_Chicago_A19,0,MW,0,,
IL_Chicago_A2,0%,MW,0,,
IL_Chicago_A20,0,MW,0,,
IL_Chicago_A21,0,MW,0,,
IL_Chicago_A22,0,MW,0,,
IL_Chicago_A23,0,MW,0,,
IL_Chicago_A24,0,MW,0,,
IL_Chicago_A25,0,MW,0,,
IL_Chicago_A26,0,MW,0,,
IL_Chicago_A27,0,MW,0,,
IL_Chicago_A28,0,MW,0,,
IL_Chicago_A29,0,MW,0,,
IL_Chicago_A3,0%,MW,0,,
IL_Chicago_A30,0,MW,0,,
IL_Chicago_A31,0,MW,0,,
IL_Chicago_A32,0,MW,0,,
IL_Chicago_A33,,MW,0,,
IL_Chicago_A34,0,MW,0,,
IL_Chicago_A35,0,MW,0,,
IL_Chicago_A36,0,MW,0,,
IL_Chicago_A37,0,MW,0,,
IL_Chicago_A4,0%,MW,0,,
IL_Chicago_A5,0%,MW,0,,
IL_Chicago_A6,0%,MW,0,,
IL_Chicago_A7,0%,MW,0,,
IL_Chicago_A8,0%,MW,0,,
IL_Chicago_A9,30% Good Jewish,MW,30,Good Jewish,Good Jewish
IL_Chicago_B1,0%,MW,0,,
IL_Chicago_B10,0%,MW,0,,
IL_Chicago_B100,"2nd generation Bohemian and mixed December 30, 1899",MW,2,nd generation Bohemian and mixed December,nd generation Bohemiand mixed
IL_Chicago_B101,,MW,0,,
IL_Chicago_B102,"December 30, 1899",MW,30,December,
IL_Chicago_B103,"December 30, 1899",MW,30,December,
IL_Chicago_B104,2nd-3rd generation -,MW,2,nd rd generation,nd rd generation
IL_Chicago_B105,"December 30, 1899",MW,30,December,
IL_Chicago_B106,"December 30, 1899",MW,30,December,
IL_Chicago_B107,"December 30, 1899",MW,30,December,
IL_Chicago_B108,"December 30, 1899",MW,30,December,
IL_Chicago_B109,"December 30, 1899",MW,30,December,
IL_Chicago_B11,0%,MW,0,,
IL_Chicago_B110,"December 30, 1899",MW,30,December,
IL_Chicago_B112,"December 30, 1899",MW,30,December,
IL_Chicago_B113,"December 30, 1899",MW,30,December,
IL_Chicago_B114,"December 30, 1899",MW,30,December,
IL_Chicago_B115,"December 30, 1899",MW,30,December,
IL_Chicago_B116,"December 30, 1899",MW,30,December,
IL_Chicago_B117,Mixed Few,MW,5.0344827586206895,Mixed Few,Mixed
IL_Chicago_B118,"December 30, 1899",MW,30,December,
IL_Chicago_B119,"December 30, 1899",MW,30,December,
IL_Chicago_B12,0%,MW,0,,
IL_Chicago_B120,"December 30, 1899",MW,30,December,
IL_Chicago_B121,"December 30, 1899",MW,30,December,
IL_Chicago_B122,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_B123,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B124,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B125,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B126,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B127,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B128,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B129,"December 30, 1899",MW,30,December,
IL_Chicago_B13,0%,MW,0,,
IL_Chicago_B130,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B131,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_B14,0%,MW,0,,
IL_Chicago_B15,0%,MW,0,,
IL_Chicago_B16,0%,MW,0,,
IL_Chicago_B17,0%,MW,0,,
IL_Chicago_B18,0%,MW,0,,
IL_Chicago_B19,0%,MW,0,,
IL_Chicago_B2,0%,MW,0,,
IL_Chicago_B20,0%,MW,0,,
IL_Chicago_B21,0%,MW,0,,
IL_Chicago_B22,0%,MW,0,,
IL_Chicago_B23,0%,MW,0,,
IL_Chicago_B24,0%,MW,0,,
IL_Chicago_B25,0%,MW,0,,
IL_Chicago_B26,0%,MW,0,,
IL_Chicago_B27,0%,MW,0,,
IL_Chicago_B28,0%,MW,0,,
IL_Chicago_B29,0%,MW,0,,
IL_Chicago_B3,0%,MW,0,,
IL_Chicago_B30,0%,MW,0,,
IL_Chicago_B31,0%,MW,0,,
IL_Chicago_B32,0%,MW,0,,
IL_Chicago_B33,0%,MW,0,,
IL_Chicago_B34,0%,MW,0,,
IL_Chicago_B35,0%,MW,0,,
IL_Chicago_B36,0%,MW,0,,
IL_Chicago_B37,0%,MW,0,,
IL_Chicago_B38,0%,MW,0,,
IL_Chicago_B39,0%,MW,0,,
IL_Chicago_B4,0%,MW,0,,
IL_Chicago_B40,0%,MW,0,,
IL_Chicago_B41,0%,MW,0,,
IL_Chicago_B42,0%,MW,0,,
IL_Chicago_B43,0%,MW,0,,
IL_Chicago_B44,0%,MW,0,,
IL_Chicago_B45,0%,MW,0,,
IL_Chicago_B46,0%,MW,0,,
IL_Chicago_B47,0%,MW,0,,
IL_Chicago_B48,0%,MW,0,,
IL_Chicago_B49,0%,MW,0,,
IL_Chicago_B5,0%,MW,0,,
IL_Chicago_B50,0%,MW,0,,
IL_Chicago_B51,0%,MW,0,,
IL_Chicago_B52,0%,MW,0,,
IL_Chicago_B53,10% Polish,MW,10,Polish,Polish
IL_Chicago_B54,0%,MW,0,,
IL_Chicago_B55,0%,MW,0,,
IL_Chicago_B56,"0% December 30, 1899",MW,0,December,
IL_Chicago_B57,0%,MW,0,,
IL_Chicago_B58,"0% December 30, 1899",MW,0,December,
IL_Chicago_B59,"December 30, 1899 0%",MW,30,December,
IL_Chicago_B6,0%,MW,0,,
IL_Chicago_B60,"0% December 30, 1899",MW,0,December,
IL_Chicago_B61,Jewish 5%,MW,5,Jewish,Jewish
IL_Chicago_B62,0%,MW,0,,
IL_Chicago_B63,"December 30, 1899 Scandinavian-German",MW,30,December Scandinavian German,Scinavian German
IL_Chicago_B64,105% Scandinavian,MW,105,Scandinavian,Scinavian
IL_Chicago_B65,,MW,0,,
IL_Chicago_B66,15% Scandinavian,MW,15,Scandinavian,Scinavian
IL_Chicago_B67,10%,MW,10,,
IL_Chicago_B68,Polish 10%,MW,10,Polish,Polish
IL_Chicago_B69,0%,MW,0,,
IL_Chicago_B7,0%,MW,0,,
IL_Chicago_B70,Jewish 5%,MW,5,Jewish,Jewish
IL_Chicago_B71,0%,MW,0,,
IL_Chicago_B72,0%,MW,0,,
IL_Chicago_B73,Jewish 5%,MW,5,Jewish,Jewish
IL_Chicago_B74,0%,MW,0,,
IL_Chicago_B75,5% Jewish,MW,5,Jewish,Jewish
IL_Chicago_B76,Jewish 10%,MW,10,Jewish,Jewish
IL_Chicago_B77,Jewish 3%,MW,3,Jewish,Jewish
IL_Chicago_B78,0%,MW,0,,
IL_Chicago_B79,0%,MW,0,,
IL_Chicago_B8,0%,MW,0,,
IL_Chicago_B80,0%,MW,0,,
IL_Chicago_B81,0%,MW,0,,
IL_Chicago_B82,Polish 50%,MW,50,Polish,Polish
IL_Chicago_B83,Polish 5%,MW,5,Polish,Polish
IL_Chicago_B84,0,MW,0,,
IL_Chicago_B85,0%,MW,0,,
IL_Chicago_B86,0%,MW,0,,
IL_Chicago_B87,0%,MW,0,,
IL_Chicago_B88,0%,MW,0,,
IL_Chicago_B89,0%,MW,0,,
IL_Chicago_B9,0%,MW,0,,
IL_Chicago_B90,0%,MW,0,,
IL_Chicago_B91,0%,MW,0,,
IL_Chicago_B92,0%,MW,0,,
IL_Chicago_B93,"10% Ital, Czec, Polish, Hebrew",MW,10,Ital Czec Polish Hebrew,Ital Czec Polish Hebrew
IL_Chicago_B94,0%,MW,0,,
IL_Chicago_B95,0%,MW,0,,
IL_Chicago_B96,0%,MW,0,,
IL_Chicago_B97,60% Bohemian-Polish-Lith.,MW,60,Bohemian Polish Lith,Bohemian Polish Lith
IL_Chicago_B98,Bohemian (few Polish & Lithuanian) 75%,MW,75,Bohemian few Polish Lithuanian,Bohemian  Polish Lithuanian
IL_Chicago_B99,Bohemian 50%,MW,50,Bohemian,Bohemian
IL_Chicago_C1,0%,MW,0,,
IL_Chicago_C10,25% Italian,MW,25,Italian,Italian
IL_Chicago_C100,Polish- Italian 40%,MW,40,Polish Italian,Polish Italian
IL_Chicago_C101,60% Polish,MW,60,Polish,Polish
IL_Chicago_C102,35% Polish,MW,35,Polish,Polish
IL_Chicago_C103,Polish 60%,MW,60,Polish,Polish
IL_Chicago_C104,0%,MW,0,,
IL_Chicago_C105,5% Mixture,MW,5,Mixture,Mixture
IL_Chicago_C106,40% Italian,MW,40,Italian,Italian
IL_Chicago_C107,Mixture 0%,MW,0,Mixture,Mixture
IL_Chicago_C108,Mixture 15%,MW,15,Mixture,Mixture
IL_Chicago_C109,40% Italian,MW,40,Italian,Italian
IL_Chicago_C11,10% Italian,MW,10,Italian,Italian
IL_Chicago_C110,Polish 10%,MW,10,Polish,Polish
IL_Chicago_C111,15% Polish,MW,15,Polish,Polish
IL_Chicago_C112,Scandinavian- Polish 40%,MW,40,Scandinavian Polish,Scinavian Polish
IL_Chicago_C113,40% Scandinavian-Irish,MW,40,Scandinavian Irish,Scinavian Irish
IL_Chicago_C114,40% Southern European,MW,40,Southern European,Southern European
IL_Chicago_C115,Southern European 40%,MW,40,Southern European,Southern European
IL_Chicago_C116,Southern European 50%,MW,50,Southern European,Southern European
IL_Chicago_C117,Polish 70%,MW,70,Polish,Polish
IL_Chicago_C118,Mixture 15%,MW,15,Mixture,Mixture
IL_Chicago_C119,"Polish, German, Scandinavian, mixture 40%",MW,40,Polish German Scandinavian mixture,Polish German Scinavian mixture
IL_Chicago_C12,50% Italian,MW,50,Italian,Italian
IL_Chicago_C120,German 25%,MW,25,German,German
IL_Chicago_C121,50% German- Swedish,MW,50,German Swedish,German Swedish
IL_Chicago_C122,German 30%,MW,30,German,German
IL_Chicago_C123,15% Mixture,MW,15,Mixture,Mixture
IL_Chicago_C124,70% German/Swedish-Lutheran,MW,70,German Swedish Lutheran,German Swedish Lutheran
IL_Chicago_C125,Italian-Polish-Lithuanian 20%,MW,20,Italian Polish Lithuanian,Italian Polish Lithuanian
IL_Chicago_C126,10% Mixed,MW,10,Mixed,Mixed
IL_Chicago_C127,German- Polish- mixed 20%,MW,20,German Polish mixed,German Polish mixed
IL_Chicago_C128,0%,MW,0,,
IL_Chicago_C129,0%,MW,0,,
IL_Chicago_C13,0%,MW,0,,
IL_Chicago_C130,0%,MW,0,,
IL_Chicago_C131,0%,MW,0,,
IL_Chicago_C132,0%,MW,0,,
IL_Chicago_C133,0%,MW,0,,
IL_Chicago_C134,German- Polish- Lith. 25%,MW,25,German Polish Lith,German Polish Lith
IL_Chicago_C135,40% German- Italian- Polish,MW,40,German Italian Polish,German Italian Polish
IL_Chicago_C136,35% German- Polish- Lith.,MW,35,German Polish Lith,German Polish Lith
IL_Chicago_C137,0%,MW,0,,
IL_Chicago_C138,0%,MW,0,,
IL_Chicago_C139,0%,MW,0,,
IL_Chicago_C14,20% Luxemburg,MW,20,Luxemburg,Luxemburg
IL_Chicago_C140,0%,MW,0,,
IL_Chicago_C141,0%,MW,0,,
IL_Chicago_C142,15% Italian,MW,15,Italian,Italian
IL_Chicago_C143,0%,MW,0,,
IL_Chicago_C144,0%,MW,0,,
IL_Chicago_C145,10% Italian- Greek,MW,10,Italian Greek,Italian Greek
IL_Chicago_C146,0%,MW,0,,
IL_Chicago_C147,Italian 15%,MW,15,Italian,Italian
IL_Chicago_C148,Irish- Jewish- Greek 30%,MW,30,Irish Jewish Greek,Irish Jewish Greek
IL_Chicago_C149,40% Irish,MW,40,Irish,Irish
IL_Chicago_C15,0%,MW,0,,
IL_Chicago_C150,Italian 10%,MW,10,Italian,Italian
IL_Chicago_C151,20% Italian,MW,20,Italian,Italian
IL_Chicago_C152,50% Italian,MW,50,Italian,Italian
IL_Chicago_C153,Italian 75%,MW,75,Italian,Italian
IL_Chicago_C154,Jewish 80%,MW,80,Jewish,Jewish
IL_Chicago_C155,Polish- Italian 75%,MW,75,Polish Italian,Polish Italian
IL_Chicago_C156,Polish- 15% Jewish 75%,MW,15,Polish Jewish,Polish Jewish
IL_Chicago_C157,0%,MW,0,,
IL_Chicago_C158,Italian- Jewish 40%,MW,40,Italian Jewish,Italian Jewish
IL_Chicago_C159,65% Italian- Jewish,MW,65,Italian Jewish,Italian Jewish
IL_Chicago_C16,0%,MW,0,,
IL_Chicago_C160,Jewish-Bohemian 60%,MW,60,Jewish Bohemian,Jewish Bohemian
IL_Chicago_C161,50% Jewish- Italian,MW,50,Jewish Italian,Jewish Italian
IL_Chicago_C162,75% Czech and Polish,MW,75,Czech and Polish,Czech  Polish
IL_Chicago_C163,70% Czechs- Polish- Jews,MW,70,Czechs Polish Jews,Czechs Polish Jews
IL_Chicago_C164,75% Italian- Czech.,MW,75,Italian Czech,Italian Czech
IL_Chicago_C165,60% Bohemian,MW,60,Bohemian,Bohemian
IL_Chicago_C166,Bohemian (few Italians) 70%,MW,70,Bohemian few Italians,Bohemian  Italians
IL_Chicago_C167,"December 30, 1899 Bohemian and mixed",MW,30,December Bohemian and mixed,Bohemiand mixed
IL_Chicago_C168,"Bohemian December 30, 1899",MW,30,Bohemian December,Bohemian
IL_Chicago_C169,"Bohemian- Dutch December 30, 1899",MW,30,Bohemian Dutch December,Bohemian Dutch
IL_Chicago_C17,Mixture 20%,MW,20,Mixture,Mixture
IL_Chicago_C170,Bohemian- Holland- American 60%,MW,60,Bohemian Holland American,Bohemian Holl American
IL_Chicago_C171,50% Mixed,MW,50,Mixed,Mixed
IL_Chicago_C172,"Bohemian, Holland-American 95%",MW,95,Bohemian Holland American,Bohemian Holl American
IL_Chicago_C173,Bohemian-mixed 50%,MW,50,Bohemian mixed,Bohemian mixed
IL_Chicago_C174,Bohemian- Polish 50%,MW,50,Bohemian Polish,Bohemian Polish
IL_Chicago_C175,50% Bohemian,MW,50,Bohemian,Bohemian
IL_Chicago_C176,"Bohemian December 30, 1899",MW,30,Bohemian December,Bohemian
IL_Chicago_C177,Mixed- none pred.,MW,0,Mixed none pred,Mixed none pred
IL_Chicago_C178,"December 30, 1899 Bohemians- Germans",MW,30,December Bohemians Germans,Bohemians Germans
IL_Chicago_C179,"December 30, 1899 Bohemian",MW,30,December Bohemian,Bohemian
IL_Chicago_C18,0%,MW,0,,
IL_Chicago_C180,"December 30, 1899 2nd & 3rd generation Bohemians, Germans, and Swedes",MW,30,December nd rd generation Bohemians Germans and Swedes,nd rd generation Bohemians Germans  Swedes
IL_Chicago_C181,"December 30, 1899 2nd generation Czechs",MW,30,December nd generation Czechs,nd generation Czechs
IL_Chicago_C182,"2nd and 3rd generation Bohemians December 30, 1899",MW,2,nd and rd generation Bohemians December,nd  rd generation Bohemians
IL_Chicago_C183,"December 30, 1899 2nd- 3rd generation Bohemians, Germans and Swedes.",MW,30,December nd rd generation Bohemians Germans and Swedes,nd rd generation Bohemians Germans  Swedes
IL_Chicago_C184,"Bohemians, Slovaks, and Croatian December 30, 1899",MW,30,Bohemians Slovaks and Croatian December,Bohemians Slovaks  Croatian
IL_Chicago_C185,"Slovaks- Croatian December 30, 1899",MW,30,Slovaks Croatian December,Slovaks Croatian
IL_Chicago_C186,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C187,"December 30, 1899",MW,30,December,
IL_Chicago_C188,"December 30, 1899",MW,30,December,
IL_Chicago_C189,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C19,0%,MW,0,,
IL_Chicago_C190,"December 30, 1899",MW,30,December,
IL_Chicago_C191,"December 30, 1899",MW,30,December,
IL_Chicago_C192,"Polish- Czech December 30, 1899",MW,30,Polish Czech December,Polish Czech
IL_Chicago_C193,Mixed foreign & American,MW,28.808823529411764,Mixed foreign American,Mixed foreigmerican
IL_Chicago_C194,"December 31, 1899 Polish & Lithuanian",MW,31,December Polish Lithuanian,Polish Lithuanian
IL_Chicago_C195,"December 31, 1899 Polish",MW,31,December Polish,Polish
IL_Chicago_C196,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C197,"December 30, 1899 Croatians- Greeks- Russians, etc.",MW,30,December Croatians Greeks Russians etc,Croatians Greeks Russians etc
IL_Chicago_C198,"December 30, 1899 100% American",MW,30,December American,American
IL_Chicago_C199,"Polish- Slavs December 30, 1899",MW,30,Polish Slavs December,Polish Slavs
IL_Chicago_C2,0%,MW,0,,
IL_Chicago_C20,0%,MW,0,,
IL_Chicago_C200,"December 30, 1899 Polish- Slavs- Italians",MW,30,December Polish Slavs Italians,Polish Slavs Italians
IL_Chicago_C201,"Polish December 31, 1899",MW,31,Polish December,Polish
IL_Chicago_C202,"December 30, 1899 Italian- Polish",MW,30,December Italian Polish,Italian Polish
IL_Chicago_C203,"Italian- Polish- Czechs December 30, 1899",MW,30,Italian Polish Czechs December,Italian Polish Czechs
IL_Chicago_C204,"December 30, 1899 Czechs- Polish",MW,30,December Czechs Polish,Czechs Polish
