UNIQUE_ID,STATE,CITY,METRO,HOLC_GRADE,HOLC_ID,REGION,ADS_TYPE,P_BLACK,P_FB,FB_GROUP,OCC_CLASS,MID_INC,MID_AGE,REPAIR,MORT_AV,MORT_FHA,BLACK_TXT,FB_TXT,OCC_TXT,INC_TXT,AGE_TXT,REPAIR_TXT,MORT_TXT,B_FLAG,FB_FLAG,INC_FLAG,AGE_FLAG,FB_ME,INC_ME,AGE_ME
VA_Richmond_B6,VA,Richmond,Richmond,B,B6,S,early37,0,0,NA,Upper,5000,7.5,Good,Good,0,0,NA,Better people,"$4,000 - 6,000",5 to 10 years,Good,Good,0,0,0,0,NA,NA,NA
VA_Richmond_B8,VA,Richmond,Richmond,B,B8,S,early37,0,0,NA,Mid_Mix,3250,5,Good,Good,0,No--restricted against negroes,NA,High type salaried men,2500-4000,2 to 8 years,Excellent,Best,0,0,0,0,NA,NA,NA
VA_Richmond_B9,VA,Richmond,Richmond,B,B9,S,early37,0,0,NA,Mid_Mix,3250,15,Good,Good,0,0,NA,High types salaried men,"$2,500 - $4,000",5 to 25 years,Excellent,Best,0,0,0,0,NA,NA,NA
VA_Richmond_C1,VA,Richmond,Richmond,C,C1,S,early37,0,0,NA,Other_NA,3000,7.5,Fair,Fair,0,0,NA,Working people -- some above this,"$2,000 - $4,000",5 to 10 years,Fair,Fair,0,0,0,0,NA,NA,NA
VA_Richmond_C10,VA,Richmond,Richmond,C,C10,S,early37,0,0,NA,Other_NA,2300,27.5,Other_NA,Fair,0,0,NA,Working people,"$1,600 - $3,000",Frames 20 to 40 years; Stucco 15 to 25 years,NA,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C11,VA,Richmond,Richmond,C,C11,S,early37,0,0,NA,Other_NA,13250,35,Fair,Fair,0,0,NA,Working people,"$1,500 - $25,000",30 to 40 years,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C12,VA,Richmond,Richmond,C,C12,S,early37,0,0,NA,Lower,2250,25,Fair,Fair,0,0,NA,Mechanics and mill hands,"$1,500 - $3,000",10 to 40 years,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C13,VA,Richmond,Richmond,C,C13,S,early37,0,0,NA,Lower,2250,25,Fair,Fair,0,0,NA,Mechanics and mill hands,"$1,500 - $3,000",10 to 40 years,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C14,VA,Richmond,Richmond,C,C14,S,early37,0,0,NA,Lower,2250,25,Fair,Fair,0,0,NA,Mechanics and mill hands,"$1,500 - $3,000",10 to 40,Fair,50% of Appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C2,VA,Richmond,Richmond,C,C2,S,early37,0,0,NA,Upper,3000,32.5,Fair-Good,Fair,0,NA,NA,Better people moving out--trades people moving in,"$2,000 - $4,000",25 to 40 years,Fair to good,40% of Appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C3,VA,Richmond,Richmond,C,C3,S,early37,0,0,NA,Lower,2000,7.5,Fair,Fair,0,0,NA,Working people--laborers,"$1,500 - $2,500",5 to 10 years,fair only,50% of Appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C4,VA,Richmond,Richmond,C,C4,S,early37,0,0,NA,Other_NA,2000,20,Fair,Other_NA,0,0,NA,Working people,"$1,500 - $2,500",10 to 30 years,Only fair,NA,0,0,0,0,NA,NA,NA
VA_Richmond_C6,VA,Richmond,Richmond,C,C6,S,early37,0,0,NA,Lower,2000,20,Fair,Fair,0,0,NA,Mill laborers in paper and rayon mills,"$1,500 - $2,500",10 to 30,"only fair, or worse",at 30% to 40% of appraisal. 50% for better houses.,0,0,0,0,NA,NA,NA
VA_Richmond_C7,VA,Richmond,Richmond,C,C7,S,early37,0,0,NA,Mid_Mix,2750,15,Fair,Fair,0,0,NA,Respectable -- Middle class,"$2,000 - $3,500",10 to 20 years,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C8,VA,Richmond,Richmond,C,C8,S,early37,0,0,NA,Low_Mid,2750,20,Fair-Good,Fair,0,0,NA,Clerical & lower salaried,"$2,000 - $3,500",10 to 30,Fairly good,50% of Appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_C9,VA,Richmond,Richmond,C,C9,S,early37,0,0,NA,Low_Mid,2750,27.5,Fair-Good,Fair,0,0,NA,Clerical and lower salaried,"$2,000 - $3,500",15 to 40 years,Fairly good,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_D1,VA,Richmond,Richmond,D,D1,S,early37,95,0,NA,Other_NA,550,40,Poor,Fair,0,Yes 95%,NA,95% negro,$350 - $750 per year,40 years and older,"Poor, very poor",60% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_D10,VA,Richmond,Richmond,D,D10,S,early37,95,0,NA,Other_NA,625,25,Poor,Other_NA,0,Yes 95%,NA,Negro,$500 - $750,25 years older,Poor,NA,0,0,0,0,NA,NA,NA
VA_Richmond_D11,VA,Richmond,Richmond,D,D11,S,early37,0,0,NA,Lower,1650,20,Fair,Fair,0,0,NA,Laboring Whites,"$1.500 - $1,800",20 years,Fair,60% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_D115,VA,Richmond,Richmond,D,D11.5,S,early37,95,0,NA,Other_NA,625,25,Fair-Poor,Fair,0,95 Negro,NA,Negro,$500 - $750,25 years,Bad for whites; fair for darkies,35% to 40% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_D6,VA,Richmond,Richmond,D,D6,S,early37,80,0,NA,Other_NA,550,40,Fair,Fair,0,80% and increasing Yes,NA,NA,$350 - $750,40,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Richmond_D7,VA,Richmond,Richmond,D,D7,S,early37,80,0,NA,Other_NA,550,50,Poor,Poor,0,Yes 80%,NA,NA,$350 - $750,50 years,Bad,None,0,0,0,0,NA,NA,NA
VA_Richmond_D8,VA,Richmond,Richmond,D,D8,S,early37,95,0,NA,Other_NA,550,25,Fair,Fair,0,Yes 95%,NA,Negro,$350 - $750,25,Fair,50% of appraisal,0,0,0,0,NA,NA,NA
VA_Roanoke_A1,VA,Roanoke,Roanoke,A,A1,S,early37,0,0,NA,Upper,6000,9,Good,Good,0,none,none,Best people,"6,000",9 years,excellent,good,0,0,0,0,NA,NA,NA
VA_Roanoke_A2,VA,Roanoke,Roanoke,A,A2,S,early37,0,0,NA,Upper,6000,9,Good,Good,0,none,none,Best people,"6,000",9 years,excellent,good,0,0,0,0,NA,NA,NA
VA_Roanoke_A3,VA,Roanoke,Roanoke,A,A3,S,early37,0,0,NA,Upper,6000,9,Good,Good,0,none,none,Best people,"6,000",9 years,excellent,good,0,0,0,0,NA,NA,NA
VA_Roanoke_A4,VA,Roanoke,Roanoke,A,A4,S,early37,0,0,NA,Upper,6000,9,Good,Good,0,none,none,Best people,"6,000",9 years,excellent,good,0,0,0,0,NA,NA,NA
VA_Roanoke_B1,VA,Roanoke,Roanoke,B,B1,S,early37,0,0,NA,Upper,2000,7,Good,Good,0,none,none,Foremen & white collar,"2,000",7 years,good,good,0,0,0,0,NA,NA,NA
VA_Roanoke_B1-Salem,VA,Roanoke,Roanoke,B,B1-Salem,S,early37,0,0,no,Upper,3000,8,Good,Good,0,no,no,Best people,"3,000",8 years,good,good,0,0,0,0,NA,NA,NA
VA_Roanoke_B2-Salem,VA,Roanoke,Roanoke,B,B2-Salem,S,early37,0,0,NA,Upper,2500,12,Good,Good,0,none,none,white collar,"2,500",12 years,good,good,0,0,0,0,NA,NA,NA
VA_Roanoke_B22,VA,Roanoke,Roanoke,B,"B2
2",S,early37,0,0,NA,Upper,3600,15,Good,Good,0,none,none,Business men + white collar,"3,600",15 years,good,good,0,0,0,0,NA,NA,NA
VA_Roanoke_B3,VA,Roanoke,Roanoke,B,B3,S,early37,0,0,NA,Upper,4000,15,Good,Good,0,none,none,Business men,4000,15 years,good,good,0,0,0,0,NA,NA,NA
VA_Roanoke_C-Salem,VA,Roanoke,Roanoke,C,C-Salem,S,early37,0,0,NA,Mid_Mix,2000,40,Fair,Fair,0,no,none,Clerks and foremen,"$2,000",40 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C1,VA,Roanoke,Roanoke,C,C1,S,early37,0,0,NA,Mid_Mix,1800,15,Fair,Fair,0,none,none,clerks + trainmen,1800,15 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C10,VA,Roanoke,Roanoke,C,C10,S,early37,0,0,NA,Upper,3050,18,Fair,Fair,0,none,none,white collar,2500 to 3600,18 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C11,VA,Roanoke,Roanoke,C,C11,S,early37,0,0,NA,Mid_Mix,1500,12,Fair,Fair,0,none,none,clerks,1500,12 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C12,VA,Roanoke,Roanoke,C,C12,S,early37,0,0,NA,Lower,1200,20,Fair,Fair,0,none,none,labor,1200,20 years,fair only,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C5,VA,Roanoke,Roanoke,C,C5,S,early37,0,0,NA,Lower,1300,15,Fair,Fair,0,none,none,mill workers,1300,15 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C6,VA,Roanoke,Roanoke,C,C6,S,early37,0,0,NA,Lower,1000,12,Fair,Fair,0,none,none,mill hands,1000,12 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C7,VA,Roanoke,Roanoke,C,C7,S,early37,0,0,NA,Upper,2000,40,Fair,Fair,0,none,none,old better families,2000,40 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C8,VA,Roanoke,Roanoke,C,C8,S,early37,0,0,NA,Upper,2000,40,Fair,Fair,0,none,none,old better families,2000,40 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_C9,VA,Roanoke,Roanoke,C,C9,S,early37,0,0,NA,Upper,3050,18,Fair,Fair,0,none,none,white collar,2500 to 3600,18 years,fair,fair,0,0,0,0,NA,NA,NA
VA_Roanoke_D-Salem,VA,Roanoke,Roanoke,D,D-Salem,S,early37,20,0,NA,Lower,1100,40,Fair,Fair,0,20% Yes,none,Working men,"$1,100",40 years,fair,limited,0,0,0,0,NA,NA,NA
VA_Roanoke_D1,VA,Roanoke,Roanoke,D,D1,S,early37,0,0,no,Lower,1000,20,Fair,Fair,0,no,no,white labor,1000,20 years,fair only,limited,0,0,0,0,NA,NA,NA
VA_Roanoke_D2,VA,Roanoke,Roanoke,D,D2,S,early37,0,0,no,Lower,1000,20,Fair,Fair,0,no,no,white labor,1000,20 years,fair only,limited,0,0,0,0,NA,NA,NA
VA_Roanoke_D3,VA,Roanoke,Roanoke,D,D3,S,early37,90,0,no,Lower,600,35,Poor,Poor,0,yes 90,no,labor,600,35 years,very poor,none,0,0,0,0,NA,NA,NA
VA_Roanoke_D7,VA,Roanoke,Roanoke,D,D7,S,early37,0,0,NA,Lower,1500,15,Fair,Fair,0,none,none,labor,1500,15 years,fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_A1,WI,Madison,Madison,A,A1,MW,early37,0,0,NA,Upper,6250,6,Good,Good,0,None,None,Business & professional,5000-7500,6 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_A2,WI,Madison,Madison,A,A2,MW,early37,0,0,NA,Upper,6250,10,Good,Good,0,-- None,None,Business & professional,5000-7500,10 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_A3,WI,Madison,Madison,A,A3,MW,early37,0,0,NA,Upper,8750,20,Good,Good,0,None,None,Professional,7500-10000,20 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_A4,WI,Madison,Madison,A,A4,MW,early37,0,0,NA,Upper,15000,10,Good,Good,0,None,None,Business and professinoal,5000-25000,10 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_A5,WI,Madison,Madison,A,A5,MW,early37,0,0,NA,Upper,15000,20,Good,Good,0,-- None,None,Professional and business,5000-25000,20 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B1,WI,Madison,Madison,B,B1,MW,early37,0,0,NA,Mid_Mix,3250,7,Good,Good,0,None --,None,Mixed business & professional,2500-4000,7 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B2,WI,Madison,Madison,B,B2,MW,early37,0,0,NA,Upper,3750,5,Good,Good,0,-- None,None,Business and professional,2500-5000,5 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B3,WI,Madison,Madison,B,B3,MW,early37,0,0,NA,Upper,4500,5.5,Good,Good,0,None --,None,Business and professional,4000-5000,5-6 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B7,WI,Madison,Madison,B,B7,MW,early37,0,0,NA,Mid_Mix,3400,9,Good,Good,0,- None,None,Mixed,1800-5000,8-10 years,Good,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B8,WI,Madison,Madison,B,B8,MW,early37,0,0,NA,Mid_Mix,6250,25,Fair,Good,0,- None,None,"Mixed, business and professional",2500-10000,25 years,Fair,Yes,0,0,0,0,NA,NA,NA
WI_Madison_B9,WI,Madison,Madison,B,B9,MW,early37,0,0,NA,Mid_Mix,4500,18,Fair,Good,0,None -,None,Mixed,1500-7500,18 years,Fair,Yes,0,0,0,0,NA,NA,NA
WI_Madison_C1,WI,Madison,Madison,C,C1,MW,early37,0,0,NA,Low_Mid,1250,8,Fair,Fair,0,- None,None,"Laborers, mechanics, clerks",1000-1500,8 years,Fair,Fair,0,0,0,0,NA,NA,NA
WI_Madison_C12,WI,Madison,Madison,C,C12,MW,early37,0,0,NA,Mid_Mix,1650,9,Fair,Fair,0,-- None,None,Mixed,800-2500,8-10 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C13,WI,Madison,Madison,C,C13,MW,early37,0,0,NA,Mid_Mix,1900,10,Fair-Good,Fair,0,None -,None,Mixed,800-3000,10 years,Fair-good,limited,0,0,0,0,NA,NA,NA
WI_Madison_C14,WI,Madison,Madison,C,C14,MW,early37,0,0,NA,Mid_Mix,1400,10,Fair,Fair,0,None --,None,Mixed,800-2000,10 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C2,WI,Madison,Madison,C,C2,MW,early37,0,0,NA,Low_Mid,1250,9,Fair,Fair,0,- None,None,"Mixed, clerical, laborers and mechanics",1000-1500,8-10 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C3,WI,Madison,Madison,C,C3,MW,early37,0,0,NA,Low_Mid,1900,10,Fair,Fair,0,- None,None,Mixed labor and clerical,800-3000,10 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C4,WI,Madison,Madison,C,C4,MW,early37,0,0,NA,Mid_Mix,1500,10,Fair,Fair,0,- None,None,"Mixed, laborers and mechanics",1000-2000,10 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C6,WI,Madison,Madison,C,C6,MW,early37,0,0,NA,Mid_Mix,5400,15,Fair,Fair,0,None -,None,"Mixed, clerical, business, mechanics, etc.",800-10000,15 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C7,WI,Madison,Madison,C,C7,MW,early37,0,0,NA,Mid_Mix,3250,40,Fair-Poor,Fair,0,None -,None,Mixed,1500-5000,40 years,Poor-fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_C9,WI,Madison,Madison,C,C9,MW,early37,0,0,NA,Mid_Mix,5750,40,Fair,Fair,0,None -,None,Mixed,1500-10000,40 years,Fair,limited,0,0,0,0,NA,NA,NA
WI_Madison_D5,WI,Madison,Madison,D,D5,MW,early37,0,0,NA,Mid_Mix,1800,12,Poor,Poor,0,None -,None,Mixed,600-3000,12 years,Poor,None,0,0,0,0,NA,NA,NA
WI_Madison_D8,WI,Madison,Madison,D,D8,MW,early37,0,0,NA,Mid_Mix,1250,12,Fair-Poor,Poor,0,None -,None,Mixed,500-2000,12 years,Poor-fair,None,0,0,0,0,NA,NA,NA
AL_Birmingham_A1,AL,Birmingham,Birmingham,A,A1,S,late37,0,0,NA,Upper,52500,6,Good,Good,0,None N/A,None N A,"Executives, business men, and retired professional men","5000-50,000 (with few $100,000)",2 10 10,Excellent Excellent Excellent,Ample,0,0,0,0,NA,NA,NA
AL_Birmingham_A2,AL,Birmingham,Birmingham,A,A2,S,late37,0,0,NA,Upper,52500,8.5,Good,Good,0,N/a None,None N A,"Executives, business men and retired professional men",5000-35000 (with few up too 100M),2 15 15,Excellent Good Good,Ample,0,0,0,0,NA,NA,NA
AL_Birmingham_A3,AL,Birmingham,Birmingham,A,A3,S,late37,0,0,NA,Up_Mid,6250,6,Good,Fair-Good,0,None N/A,N A None,"Executives, business men and few clerical workers",2500-10000,2 10 N/A,N/A Excellent Good,Ample on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B1,AL,Birmingham,Birmingham,B,B1,S,late37,0,0,NA,Up_Mid,6000,7,Fair-Good,Other_NA,0,None N/A,None N A,Business men and clerical workers,2000-10000,2 12 12,Good to fair Good Excellent,N/A,0,0,0,0,NA,NA,NA
AL_Birmingham_B10,AL,Birmingham,Birmingham,B,B10,S,late37,0,0,NA,Up_Mid,3500,15,Fair-Good,Fair-Good,0,N/A None,None N A,Business men and clerical workers,2000-5000,15 N/A N\/A,N/A Good to fair N\/A,Ample on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B11,AL,Birmingham,Birmingham,B,B11,S,late37,0,0,NA,Mid_Mix,5000,10,Fair-Good,Fair-Good,0,N/A None,N A None,"Business and professional men, clerical & steel workers",2500-7500,N/A 10 10,Good to fair Good to fair N/A,Ample on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B12,AL,Birmingham,Birmingham,B,B12,S,late37,0,0,NA,Mid_Mix,4000,8,Fair-Good,Fair,0,N/A None,N A None,"Business men, steel company executives and department heads, and steel workers",2000-6000,15 15 1,Good to fair Good Excellent,Limited on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B13,AL,Birmingham,Birmingham,B,B13,S,late37,0,0,NA,Mid_Mix,1850,12,Other_NA,Fair,0,None N/A,N A None,Principally clerical workers,1200-2500,N/A Brick veneer N\/A,N/A N\/A 12,Limited,0,0,0,0,NA,NA,NA
AL_Birmingham_B14,AL,Birmingham,Birmingham,B,B14,S,late37,0,0,NA,Mid_Mix,2650,10.5,Fair-Good,Fair-Good,0,N/A None,N A None,Mixture of executives & clerical workers,1800-3500,1 10-20 15-20,Excellent Fair Fair,Ample of conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B15,AL,Birmingham,Birmingham,B,B15,S,late37,0,0,NA,Mid_Mix,2100,12.5,Fair,Fair,0,None N/A,None N A,Principally clerical workers,1200-3000,N/A 10-15 N\/A,N/A Fair N\/A,Limited,0,0,0,0,NA,NA,NA
AL_Birmingham_B2,AL,Birmingham,Birmingham,B,B2,S,late37,0,0,NA,Up_Mid,9000,9,Fair-Good,Good,0,N/A None,N A None,"Executives, business men and soon clerical workers",3000-15000 (with a few over),2 16 16,Good to fair Good to fair Good,Ample,0,0,0,0,NA,NA,NA
AL_Birmingham_B3,AL,Birmingham,Birmingham,B,B3,S,late37,0,0,NA,Up_Mid,3500,8,Fair-Good,Good,0,None N/A,None N A,Business men and clerical workers,2000-5000,1 15 15,Excellent Fair Fair,Ample,0,0,0,0,NA,NA,NA
AL_Birmingham_B4,AL,Birmingham,Birmingham,B,B4,S,late37,0,0,NA,Up_Mid,4750,10,Good,Fair-Poor,0,None N/A,None N A,Business and clerical workers,2000-7500,10 10 N/A,Good N/A God,Limited on a restricted basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B5,AL,Birmingham,Birmingham,B,B5,S,late37,0,0,NA,Up_Mid,8500,25,Fair-Poor,Fair,0,N/a None,None N A,"Executives, business men, and clerical workers",2000-15000 (with some in excess),25 N/A 25,Fair to poor N/A Fair to poor,Ample on restricted basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B6,AL,Birmingham,Birmingham,B,B6,S,late37,0,0,NA,Up_Mid,8500,5.5,Good,Good,0,N/A None,N A None,"Executive, business men and clerical workers",2000-15000,10 1 10,Good Good Excellent,Ample,0,0,0,0,NA,NA,NA
AL_Birmingham_B7,AL,Birmingham,Birmingham,B,B7,S,late37,0,0,NA,Upper,6750,15,Good,Fair-Good,0,N/A None,N A None,Business and professional men,3500-10000,15 15 N/A,Good Good N/A,Ample on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B8,AL,Birmingham,Birmingham,B,B8,S,late37,0,0,NA,Up_Mid,4750,5.5,Good,Fair-Good,0,N/A None,None N A,"Mixture of executives, business men, department hheads, clerical & steels workers",2000-7500,1 10 10,Good Excellent Good,Ample of conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_B9,AL,Birmingham,Birmingham,B,B9,S,late37,0,0,NA,Up_Mid,3500,6,Good,Fair,0,N/a None,None N A,Business men and clerical workers,2000-5000,2 N/A 10,Excellent N/A Good,Limited on conservative basis.,0,0,0,0,NA,NA,NA
AL_Birmingham_C12,AL,Birmingham,Birmingham,C,C12,S,late37,0,0,NA,Up_Mid,2900,12,Fair-Poor,Fair,0,N/A None,N A None,Business men and clerical workers,1800-4000,N/A 12 N\/A,N/A N\/A Fair to poor,Limited*,0,0,0,0,NA,NA,NA
AL_Birmingham_C17,AL,Birmingham,Birmingham,C,C17,S,late37,90,0,NA,Lower,875,15.5,Fair,Poor,0,Yes 90,None N A,"Steel workers, miners and laborers",250-1500,1 1-30 20,Fair to dilapidated Fair to dilapidated Good,Practically none,0,0,0,0,NA,NA,NA
AL_Birmingham_C18,AL,Birmingham,Birmingham,C,C18,S,late37,0,0,NA,Lower,750,12,Fair,Poor,0,N/A None,None N A,Industrial workers and miners,300-1200,12 N/A N\/A,N/A N\/A Fair,Practically none,0,0,0,0,NA,NA,NA
AL_Birmingham_C19,AL,Birmingham,Birmingham,C,C19,S,late37,0,0,NA,Low_Mid,1200,12,Fair,Poor,0,None N/A,None N A,Skilled mechanics and factory workers,900-1500,12 N/A N\/A,N/A Fair N\/A,Practically none,0,0,0,0,NA,NA,NA
AL_Birmingham_C20,AL,Birmingham,Birmingham,C,C20,S,late37,0,0,NA,Mid_Mix,1650,8,Fair-Good,Fair,0,None N/A,None N A,"Executives, clerical workers skilled mechanics & dairy men",300-3000,7-15 1 N/A,N/A Excellent Good to fair,Limited,0,0,0,0,NA,NA,NA
AL_Birmingham_C4,AL,Birmingham,Birmingham,C,C4,S,late37,0,0,NA,Mid_Mix,4650,12,Good,Fair,0,None N/A,N A None,"Business and professional men, clerical and steel workers",1800-7500,12 12 N/A,Good N/A Good,Limited on conservative basis,0,0,0,0,NA,NA,NA
AL_Birmingham_D10,AL,Birmingham,Birmingham,D,D10,S,late37,5,0,NA,Lower,900,20,Fair-Poor,Poor,0,Yes 5,None N A,"Truck farmers, miners and laborers",300-1500,N/A 20 N\/A,Fair to dilapidated N/A N\/A,None,0,0,0,0,NA,NA,NA
AL_Birmingham_D17,AL,Birmingham,Birmingham,D,D17,S,late37,75,0,NA,Lower,625,22.5,Poor,Other_NA,0,Yes 75,N A None,Miners,350-900,N/A 10-35 N\/A,N/A N\/A Poor to dilapidated,N/A,0,0,0,0,NA,NA,NA
AL_Birmingham_D8,AL,Birmingham,Birmingham,D,D8,S,late37,97,0,NA,Low_Mid,870,20,Fair-Poor,Poor,0,97 Yes,N A None,"Skilled mechanics, laborers, domestics",240-1500,N/A N\/A 20,Fair to dilapidated N/A N\/A,Very limited,0,0,0,0,NA,NA,NA
AL_Birmingham_D9,AL,Birmingham,Birmingham,D,D9,S,late37,100,0,NA,Low_Mid,1025,20,Fair-Poor,Poor,0,100 Yes,None N A,"Skilled mechanics, factory workers, laborers, domestics",250-1800,N/A 20 N\/A,N/A Fair to dilapidated N\/A,None,0,0,0,0,NA,NA,NA
CA_Sacramento_A1,CA,Sacramento,Sacramento,A,A1,W,late37,0,0,Americans,Upper,9300,12,Good,Good,0,0,None Americans,Professional and business executive type,"3600 to 10,000 and up",12,Good (excellent),Ample,0,0,0,0,NA,NA,NA
CA_Sacramento_A2,CA,Sacramento,Sacramento,A,A2,W,late37,0,0,American,Upper,4200,3,Good,Good,0,None,American None,Professional and business men-Sr. and Jr. executives,2400-6000,3,Good,Ample,0,0,0,0,NA,NA,NA
CA_Sacramento_A3,CA,Sacramento,Sacramento,A,A3,W,late37,0,0,NA,Upper,6750,10,Good,Good,0,None,None,"Executive, business professional","3500-10,000",Now to 10,Good,Ample,0,0,0,0,NA,NA,NA
CA_Sacramento_B8,CA,Sacramento,Sacramento,B,B8,W,late37,0,0,NA,Up_Mid,2700,19,Good,Good,0,None,None,Mixed white collar clerical to business & professional,1800-3600,15 (new to 38 yrs.),Good,Ample,0,0,0,0,NA,NA,NA
CA_Sacramento_D5,CA,Sacramento,Sacramento,D,D5,W,late37,0,0,NA,Low_Mid,1350,25,Fair-Poor,Fair,0,None,None,Unskilled laborers,1200-1500,25+,Poor to fair,Limited,0,0,0,0,NA,NA,NA
CA_Stockton_A2,CA,Stockton,Stockton,A,A2,W,late37,0,0,NA,Upper,3750,4,Good,Good,0,No,None None,"Professional & business men retired capitalists, etc.","3000, up",4 4,Good Good,Ample,0,0,0,0,NA,NA,NA
CA_Stockton_B1,CA,Stockton,Stockton,B,B1,W,late37,0,0,NA,Upper,2400,1.5,Good,Good,0,None,None No,"Professional, business men, white collar workers",1800-3000,(largely new) 3,Good,Ample,0,0,0,0,NA,NA,NA
CA_Stockton_B7,CA,Stockton,Stockton,B,B7,W,late37,0,0,NA,Upper,5250,12,Good,Good,0,None,None None,Professional & business men Jr. Executives & retired men,3-5000 up,12,Good,Ample,0,0,0,0,NA,NA,NA
CA_Stockton_C9,CA,Stockton,Stockton,C,C9,W,late37,0,0,NA,Mid_Mix,4350,32.5,Fair-Good,Fair,0,None,Yes None,From professional & busines men to common laborers,1200-5000 up,35 30,Fair to good Fair to good,Limited,0,0,0,0,NA,NA,NA
CO_Denver_A1,CO,Denver,Denver,A,A1,W,late37,0,0,NA,Upper,9000,12,Good,Good,0,0,NA,"Business, professional executive","3000-15,000",12,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_A3,CO,Denver,Denver,A,A3,W,late37,0,0,NA,Upper,6750,4,Good,Good,0,0,NA,"Business, professional executive","3500-10,000",New to 8,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_A4,CO,Denver,Denver,A,A4,W,late37,0,0,NA,Upper,14250,8,Good,Good,0,0,NA,Higher income business professionals,"3500-25,000",8,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_A5,CO,Denver,Denver,A,A5,W,late37,2,0,NA,Upper,13250,15,Good,Good,0,4 families,NA,Higher income business and professional,"4000-15,000 up",15,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_A6,CO,Denver,Denver,A,A6,W,late37,0,0,NA,Upper,9500,2.5,Good,Good,0,0,NA,"Business, professional","4000-15,000",2-3,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_B1,CO,Denver,Denver,B,B1,W,late37,0,0,NA,Upper,3750,8,Good,Good,0,None,NA,"Business, professional, white collar electrical",2500-5000,8,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_B2,CO,Denver,Denver,B,B2,W,late37,0,0,NA,Upper,6500,16,Good,Good,0,0,NA,"Business, professional",3000-10000,16,Good,Ample,0,0,0,0,NA,NA,NA
CO_Denver_B3,CO,Denver,Denver,B,B3,W,late37,0,0,NA,Upper,3500,15,Good,Good,0,0,NA,Business professional,2500-4500,15,Good,Ample,0,0,0,0,NA,NA,NA
